community_id,filename,building_ratio,is_building_likely
1397236,1397236_01.jpg,0.0350390625,0
1397235,1397235_00.jpg,0.158984375,1
1397235,1397235_01.jpg,0.0201953125,0
1397233,1397233_00.jpg,0.209140625,1
1397233,1397233_01.jpg,0.0,0
1401055,1401055_00.jpg,0.0,0
1401055,1401055_01.jpg,0.00421875,0
1405373,1405373_00.jpg,0.264140625,1
1409410,1409410_00.jpg,0.264140625,1
1409413,1409413_00.jpg,0.118671875,1
1409413,1409413_01.jpg,0.1398046875,1
1409776,1409776_00.jpg,0.264140625,1
1053440,1053440_00.jpg,0.264140625,1
1056668,1056668_00.jpg,0.0189453125,0
1056668,1056668_01.jpg,0.114375,1
1214576,1214576_00.jpg,0.264140625,1
1214575,1214575_00.jpg,0.05484375,0
1214575,1214575_01.jpg,0.2451171875,1
1236243,1236243_00.jpg,0.1984375,1
1383349,1383349_00.jpg,0.264140625,1
1285693,1285693_00.jpg,0.0,0
1285693,1285693_01.jpg,0.03859375,0
1285692,1285692_00.jpg,0.083828125,1
1285692,1285692_01.jpg,0.0,0
1288383,1288383_00.jpg,0.1873828125,1
1288383,1288383_01.jpg,0.0345703125,0
1289284,1289284_00.jpg,0.264140625,1
1289285,1289285_00.jpg,0.264140625,1
1290778,1290778_00.jpg,0.027734375,0
1290778,1290778_01.jpg,0.043671875,0
1294631,1294631_00.jpg,0.060625,0
1294631,1294631_01.jpg,0.0530078125,0
1305073,1305073_00.jpg,0.0,0
1305073,1305073_01.jpg,0.03703125,0
847281,847281_00.jpg,0.0306640625,0
847281,847281_01.jpg,0.0999609375,1
847044,847044_00.jpg,0.0866796875,1
847044,847044_01.jpg,0.1534375,1
944918,944918_00.jpg,0.23484375,1
944918,944918_01.jpg,0.3110546875,1
952212,952212_00.jpg,0.101875,1
952212,952212_01.jpg,0.10078125,1
988162,988162_00.jpg,0.0,0
988162,988162_01.jpg,0.0,0
1281119,1281119_00.jpg,0.264140625,1
1214574,1214574_00.jpg,0.0,0
1214574,1214574_01.jpg,0.2048046875,1
1236535,1236535_00.jpg,0.0399609375,0
1236535,1236535_01.jpg,0.0161328125,0
1245649,1245649_00.jpg,0.15578125,1
1245649,1245649_01.jpg,0.0,0
1245661,1245661_00.jpg,0.0,0
1245661,1245661_01.jpg,0.07703125,0
1258448,1258448_00.jpg,0.098359375,1
1258448,1258448_01.jpg,0.121640625,1
1258447,1258447_00.jpg,0.264140625,1
1259058,1259058_00.jpg,0.2021484375,1
1259058,1259058_01.jpg,0.024765625,0
1260984,1260984_00.jpg,0.0427734375,0
1260984,1260984_01.jpg,0.0,0
540815,540815_00.jpg,0.190546875,1
540815,540815_01.jpg,0.2058984375,1
1058673,1058673_00.jpg,0.0661328125,0
1058673,1058673_01.jpg,0.0676953125,0
988240,988240_00.jpg,0.260859375,1
988240,988240_01.jpg,0.1415625,1
988174,988174_00.jpg,0.0,0
988174,988174_01.jpg,0.0,0
988214,988214_00.jpg,0.2514453125,1
988214,988214_01.jpg,0.07046875,0
988213,988213_00.jpg,0.0094921875,0
988213,988213_01.jpg,0.0,0
988207,988207_00.jpg,0.3978515625,1
988207,988207_01.jpg,0.3268359375,1
1000681,1000681_00.jpg,0.0,0
1000681,1000681_01.jpg,0.041875,0
1000697,1000697_00.jpg,0.0396875,0
1000697,1000697_01.jpg,0.037578125,0
1001462,1001462_00.jpg,0.0269140625,0
1001462,1001462_01.jpg,0.0125390625,0
364312,364312_00.jpg,0.084765625,1
364312,364312_01.jpg,0.0623046875,0
847714,847714_00.jpg,0.20921875,1
847714,847714_01.jpg,0.05234375,0
846503,846503_00.jpg,0.0201953125,0
846503,846503_01.jpg,0.115703125,1
239927,239927_00.jpg,0.0501953125,0
239927,239927_01.jpg,0.0,0
299417,299417_00.jpg,0.0125,0
299417,299417_01.jpg,0.0649609375,0
300073,300073_00.jpg,0.1275,1
300073,300073_01.jpg,0.004609375,0
306545,306545_00.jpg,0.193671875,1
306545,306545_01.jpg,0.0736328125,0
213262,213262_00.jpg,0.15875,1
213262,213262_01.jpg,0.2028515625,1
289547,289547_00.jpg,0.0,0
289547,289547_01.jpg,0.03234375,0
847323,847323_00.jpg,0.0094921875,0
847323,847323_01.jpg,0.029921875,0
445603,445603_00.jpg,0.0,0
