community_id,filename,efficientnet_quality
846801,846801_01.jpg,27244.99609375
846801,846801_02.jpg,807.3563232421875
846801,846801_03.jpg,-1214.348876953125
846783,846783_00.jpg,194933.125
846783,846783_01.jpg,-932.110107421875
846783,846783_02.jpg,-828.528076171875
846783,846783_03.jpg,54060.21484375
212959,212959_00.jpg,542.4686279296875
212959,212959_01.jpg,99963.3515625
212959,212959_02.jpg,2126.12890625
212959,212959_03.jpg,848.2271728515625
847045,847045_00.jpg,4556.1787109375
847045,847045_01.jpg,1804.9305419921875
847045,847045_02.jpg,714.9945068359375
847045,847045_03.jpg,7984.32568359375
847011,847011_00.jpg,29887.029296875
847011,847011_01.jpg,2343.514404296875
847011,847011_02.jpg,285.0594177246094
847011,847011_03.jpg,1083.441650390625
847060,847060_00.jpg,653.826171875
847060,847060_01.jpg,1426.1783447265625
847060,847060_02.jpg,213.55172729492188
847060,847060_03.jpg,34382.56640625
553553,553553_00.jpg,631.2942504882812
553553,553553_01.jpg,119.7896957397461
553553,553553_02.jpg,849.32470703125
553553,553553_03.jpg,291.82244873046875
880146,880146_00.jpg,17.253660202026367
880146,880146_01.jpg,278.13232421875
880146,880146_02.jpg,56.5528450012207
880146,880146_03.jpg,1003.188720703125
880129,880129_00.jpg,-910.7742919921875
880129,880129_01.jpg,1152.9224853515625
880129,880129_02.jpg,112922.0234375
880129,880129_03.jpg,1366.9967041015625
944920,944920_00.jpg,11156.3623046875
944920,944920_01.jpg,1633.593505859375
944920,944920_02.jpg,55919.84765625
944920,944920_03.jpg,4256.7529296875
995491,995491_00.jpg,212.51060485839844
995491,995491_01.jpg,949.8563232421875
995491,995491_02.jpg,154.99851989746094
1016111,1016111_00.jpg,9192.29296875
1024007,1024007_00.jpg,9192.29296875
1004193,1004193_00.jpg,102397.1953125
1004193,1004193_01.jpg,114860.5390625
1004193,1004193_02.jpg,30124.060546875
1004193,1004193_03.jpg,278429.3125
1004194,1004194_00.jpg,20973.2265625
1004194,1004194_01.jpg,226034.140625
1004194,1004194_02.jpg,269402.5625
1004194,1004194_03.jpg,4447.84814453125
1004195,1004195_00.jpg,30058.55859375
1004195,1004195_01.jpg,1030.613525390625
1004195,1004195_02.jpg,214.00453186035156
1004195,1004195_03.jpg,29336.029296875
1004122,1004122_00.jpg,155.3156280517578
1004122,1004122_01.jpg,20388.759765625
1004122,1004122_02.jpg,2667.030029296875
1004122,1004122_03.jpg,325820.3125
1016736,1016736_00.jpg,45881.63671875
1016736,1016736_01.jpg,3425.175537109375
1016736,1016736_02.jpg,2312.163330078125
1016736,1016736_03.jpg,3606.521484375
1024010,1024010_00.jpg,9192.29296875
1041512,1041512_00.jpg,687.0474243164062
1041512,1041512_01.jpg,38.4213981628418
